length	HN1-d365	HN1-d090	HN1-d180	HN1-BL	HN1-d049	HN1-d008	HN2-d365	HN2-d090	HN2-d049	HN2-d008	HN2-BL	HN3-d365	HN3-d090	HN3-d180	HN3-d049	HN3-d008	HN3-BL	HN4-d365	HN4-d090	HN4-d180	HN4-BL	HN4-d043	HN4-d008	HN5-d365	HN5-d090	HN5-d180	HN5-BL	HN5-d043	HN5-d008	HN6-d365	HN6-d090	HN6-d180	HN6-BL	HN6-d043	HN6-d008	HN7-d090	HN7-d180	HN7-BL	HN7-d043	HN7-d008	HV1	HV3	HV4	HV5	HV6	HV7	HV8	OMD1-d090	OMD1-d180	OMD1-d002	OMD1-d005	OMD4-d365	OMD4-d090	OMD4-d180	OMD4-BL	OMD4-d002	OMD4-d005	OMD5-d090	OMD5-d180	OMD5-BL	OMD5-d002	OMD5-d005	OMD6-d365	OMD6-d090	OMD6-d180	OMD6-BL	OMD6-d002	OMD6-d005	OMD7-d090	OMD7-d180	OMD7-BL	OMD7-d365	OMD7-d002	OMD8-d090	OMD8-d365	OMD8-d180	OMD8-BL	OMD8-d010	OMD8-d002	OMD9-d365	OMD9-d090	OMD9-d180	OMD9-BL	OMD9-d002	OMD9-d005	OMD1-BL	PV1	PV3	PV4	PV5	PV6	PV7	PV9
302	18297	54579	68446	46567	97452	50217	26519	80930	97892	44366	35506	34579	66004	34155	59048	56676	51170	19404	68869	84223	70800	69258	117172	77584	86505	120808	95078	7236	123080	26153	38820	81142	38698	72658	52070	104608	41154	50138	74365	104341	84967	69577	78007	88232	106568	47293	135076	84372	92996	73348	82089	20526	45148	59932	89393	76037	62812	42816	43498	88914	47525	51727	36821	56013	47046	92904	49270	77107	29076	38306	92946	19300	67970	43121	77846	91458	69547	109071	74043	92457	52715	221726	123053	29905	73979	38515	79993	303217	24809	43250	85942	142642	615468
303	18919	56784	70836	48480	100877	51674	27771	85025	100330	46315	36670	36466	67472	36068	61393	59165	53417	20055	72188	88199	73373	71632	124011	80488	88700	124036	97941	7088	128141	27186	39840	84499	39891	76075	54583	108612	43317	52053	76648	108400	88553	72308	80799	92401	110871	48866	139932	88543	95903	76846	85351	21394	47152	62575	92727	79398	66063	44592	46134	92793	50029	55092	37890	57527	48855	97267	50935	79392	29788	39380	95647	20105	71044	43936	81881	94660	72940	113815	76868	96105	54534	227330	127918	31405	76444	39579	83719	298004	25929	44948	88664	147119	623443
304	19608	58793	73944	50897	106110	54567	29185	88552	104033	48349	38491	37382	69373	37549	63894	62121	55828	21325	75598	92601	77200	75462	128708	85063	92879	129368	101503	7426	133418	28391	41846	89627	41912	80769	57324	111374	46295	54231	80308	111220	93655	75485	84793	96852	117979	51735	146170	92213	101205	80522	90955	22723	49980	65940	98564	84127	69112	47481	48379	96805	52862	57484	39768	60783	51277	102081	53379	82194	31222	41115	100798	21105	74466	46636	85468	98243	76720	118583	80001	99296	57246	237971	132808	32209	79295	41592	89520	297382	26448	47053	93140	151722	639868
305	21136	61221	77844	53256	109850	57009	30933	93421	109983	51222	40834	39392	71768	38776	67404	65301	58610	22817	79604	97730	81115	79671	135353	89729	96794	134450	104676	7900	139694	30197	44494	95470	44422	84116	60303	116545	49382	57056	83475	116277	98767	80186	89231	101406	124102	54113	153363	97354	107587	84765	96232	23661	52296	69921	102988	89306	73047	50033	50915	102921	56383	61103	41723	63359	53578	108184	56144	86044	33262	43496	105308	22082	78012	47579	90569	102157	80581	124610	84201	104346	60782	249880	138856	34636	83505	43672	93859	295087	27154	49594	97689	157155	659184
306	22020	63677	81294	56667	114318	60227	33120	98992	114399	54209	42819	42346	73216	40897	69902	68344	61810	23813	84740	103031	85458	82708	143537	94015	100938	139853	108495	7801	146342	32205	46694	101613	46735	89118	63494	120506	51147	59274	87803	120244	103639	83623	93855	106894	131541	57362	160458	103708	114656	89569	101894	24929	55540	72880	108965	94220	76848	54010	54009	109646	59353	64765	43485	66903	56084	114529	58691	90479	34605	45327	110725	23043	82520	48846	96187	105850	85584	131649	88995	109092	64526	260885	146533	36205	86700	44610	100216	292991	29123	51339	101638	163029	677700
307	23126	65985	85029	58692	117808	63197	34838	103430	119299	56754	44674	43614	76332	42893	72700	71685	64567	25380	87750	108159	90196	86650	152078	98726	104039	144860	112465	8058	151964	33513	49581	106570	49504	94194	67650	123327	53132	62416	90903	123413	108923	87903	97452	111442	136093	59449	166888	110482	120287	94353	106535	26044	58729	76608	114562	98889	79968	56479	56849	114686	61966	67272	45607	70058	59315	120852	61413	94931	36302	47310	116328	24345	86591	50172	100444	109489	89588	136739	90328	112968	68156	272929	152388	37864	90737	47156	105422	289810	29592	53034	105168	169714	689339
308	24421	67121	87254	61159	122148	66127	36778	107355	122355	59137	46199	45328	77071	44279	74932	75526	67006	26334	91379	112154	93553	89993	156897	102829	107057	148998	115808	7994	156201	35713	51707	112239	51768	99577	71682	127089	56233	63725	93987	127060	112549	90939	101849	115129	141797	61802	171866	115285	127266	97271	112050	27060	60733	80286	119959	103635	85452	59496	59638	120697	66345	70879	46826	72255	61297	126309	64432	98353	37651	49321	120972	25247	90788	51198	104982	111828	93840	141786	95046	116975	70169	280333	158116	39769	94017	47761	110424	287774	29948	54908	109161	173724	707367
309	25471	67843	89946	62920	124040	67679	38723	111295	125328	61652	47991	46595	79106	45850	77429	77028	69475	27206	94442	116539	97264	93153	162524	106057	109104	151068	117260	8029	161130	36441	53617	116988	53642	103663	74629	129329	58840	66107	97152	129655	115901	94142	103763	117754	145109	63084	176074	117953	132338	100869	115920	27987	62516	82368	123480	107161	87995	62724	62088	125676	69839	74498	48084	74784	63474	129629	66752	99957	38725	50359	124146	26087	92833	51878	110505	114388	96787	147665	97524	120323	72900	290107	162819	40701	95849	49097	115459	283916	30575	56844	111143	176559	712612
310	25741	69839	91710	64668	126308	68947	39738	114232	126796	63563	49291	47593	78810	46685	79040	78947	70670	28019	96348	119417	98953	94628	166979	109155	108227	151948	118101	7704	163051	37195	56221	121466	56102	106546	77208	131291	61534	67923	98867	130818	119580	96183	106399	119649	149461	65306	178956	122019	135487	103304	119325	28704	64211	84056	127390	110155	90579	65071	64056	129649	73437	76521	48825	76258	64148	132783	68713	103072	39386	51354	126715	26607	94776	51894	112594	114762	100181	149707	101158	122456	75536	296229	167089	41913	97065	49990	119757	276603	31313	58189	112115	177147	709418
311	26069	69865	92360	65565	127375	69925	40410	116957	129821	64598	50482	48244	80173	47833	79930	80914	72639	28892	97741	121862	102160	95893	172912	112133	109667	152234	119236	7824	164197	38248	57186	124772	57161	109784	79155	132381	63969	69768	100196	132299	122530	98876	108021	122576	151257	65210	180531	125693	139285	104868	123845	29431	65458	85862	130322	113478	94248	67177	65966	133813	77508	80121	49850	77908	66014	135160	70456	103807	39945	51732	129257	27670	97289	51913	115110	116332	102046	154019	103013	122535	77016	299934	169986	42869	97844	51143	124256	269936	30696	59813	112467	179070	712632
312	26701	70118	93268	65958	128335	70929	42365	118879	130370	66251	51225	49228	80084	48567	81283	83015	73406	28788	99566	124312	103953	98084	176064	115167	109516	153329	119053	7719	166199	38822	59176	128576	59133	112159	82733	132378	67439	71148	100067	132085	125906	101104	110427	122592	154442	66464	182499	130117	142719	107598	125960	30141	66902	87037	132243	116205	96472	68747	67638	138325	80560	82947	50585	78018	66377	139181	71309	105356	40345	52481	130619	27947	98337	52281	116749	116206	104170	157443	105692	125000	79173	305636	171981	43929	99485	51634	128520	262761	31203	61692	113599	179661	706214
313	27680	70442	94249	67120	130258	72158	42761	121091	133173	68491	52317	49199	81202	49675	82964	85177	75563	30073	101374	127564	105543	99862	179919	117000	109314	153982	120221	7574	168893	40784	61225	132758	61225	116528	84773	133746	70017	73313	101610	133584	129355	103396	112759	124139	157645	68362	183907	134311	147378	109813	131250	31055	67965	89005	135570	119174	100604	71871	69797	143120	84801	85683	51160	79182	67451	141696	73594	106591	41290	53680	133663	28269	99443	51694	120265	117588	106170	161382	108923	125134	80932	309095	175754	45283	100087	51542	132568	257988	31728	63866	114933	181246	705323
314	27871	71890	96334	69411	131508	73840	44593	124683	134902	70627	54254	50195	81481	51318	84289	87721	77419	30755	103991	130850	108899	101359	186571	120739	109863	155309	121019	7474	170388	41960	63149	138477	63022	120150	87364	134318	72966	74828	102793	134282	131729	105001	114151	126034	158717	69572	184437	137835	151790	111580	133919	31199	68699	91462	138362	122001	102761	73917	72702	150206	89895	90228	52255	80898	68573	145594	74044	108687	41803	54111	136794	29505	101665	51819	123518	118139	109457	165261	110934	126412	82718	314133	178299	46300	103469	52205	138112	248102	31537	65065	114696	182126	707572
315	28564	71904	96717	70120	133268	75986	46410	128139	135021	72918	54836	50343	80717	52808	85601	90184	79149	31580	105818	133372	111040	102876	193086	123337	110005	155075	122485	7617	172006	42508	65321	142753	65249	123573	91022	136750	76692	77096	103464	136632	134989	108250	116758	127141	160327	71107	185173	143474	157563	113283	138591	32150	70869	92782	140794	125346	107028	76239	75187	155017	94159	93440	52494	81861	69738	148472	75883	110352	42202	55460	138966	29885	103842	51984	125862	117860	111415	167779	114411	126925	84966	319006	179729	47028	102780	54184	142422	238776	32242	67578	115848	183012	704129
316	29659	72886	98004	72059	133658	77129	47445	130607	137789	74903	55247	51435	80992	53306	86670	92706	80458	32202	107592	136133	113028	104669	197007	124844	110511	155307	122556	7170	174466	43420	67396	147410	67263	127975	94355	136434	79520	78780	103297	136453	138177	110113	118270	128430	162483	72695	185246	148593	162051	116302	142202	32442	71533	93717	144138	128780	110174	78715	77161	160040	98607	97988	53407	83468	70254	151561	77685	111380	43294	55984	141142	30214	104698	51210	128278	117348	113783	172471	116180	128103	85996	321900	180946	48673	103314	53837	147711	231003	31547	69083	115665	182600	695814
317	30248	72817	98572	72509	134556	79075	48125	132915	136233	75739	56729	51219	81007	54565	87239	94959	81749	32555	108966	138021	115838	105172	200629	127406	108757	155519	122463	6929	176749	44255	68613	150687	68885	129562	98147	135084	81978	79512	104418	135331	140128	111683	119515	128242	163135	73732	185660	151820	165718	117576	145149	32483	72159	94787	146710	131257	112948	80362	78379	164827	103626	101205	53892	83616	70672	152810	78759	112702	43296	56289	143182	31436	105777	50565	130782	115938	115663	173945	118807	126074	86569	322642	183850	48528	103791	54211	151443	225903	31879	70722	115690	183724	681816
318	30799	73091	98737	74040	134505	79853	49028	133980	136515	78219	57741	50855	79402	55064	87227	96852	82410	32802	110379	138787	117035	105647	206111	129394	108703	154159	123135	7018	176922	44461	70310	153675	70398	131814	100939	134037	84334	80899	103503	134272	142231	113594	120553	129545	163405	74191	184654	155208	169644	118970	147645	32905	72930	94830	148149	132979	114928	81824	80724	169979	106419	104877	54624	84326	70415	154672	80087	112274	43535	56276	144560	31455	107080	49512	132139	114994	117500	175692	119281	126785	87744	324008	185201	49840	102444	53935	154539	214688	30916	71267	113453	183172	667620
319	31909	73758	99430	74846	134869	80914	50122	135187	135983	79223	58143	50270	78538	55305	88034	98873	83413	33575	110425	140901	118753	106552	210425	131090	107245	153079	122672	6777	178982	45157	71898	155062	71941	134532	103429	133894	87270	81954	103639	133739	145024	114770	122346	130317	164445	75451	184436	160576	171721	119513	150313	32776	73210	95707	149342	136228	118741	82858	81699	172646	111170	106391	54486	84427	70646	157067	80630	113123	44244	56225	145174	31573	106382	48645	133355	114339	119046	177394	121178	126009	89158	323104	184618	50635	102230	54659	156866	204784	30951	73343	113340	182667	655674
320	31732	72689	99782	75265	135004	81567	51333	136902	136514	80432	58656	50805	77329	55625	88571	99962	84033	33790	111842	140831	120415	107656	213467	131821	105293	153686	122759	6388	179687	45369	72894	157198	72600	135874	106332	132602	90107	82790	103959	132045	146678	115541	122233	129362	163820	74915	182830	163256	173385	120771	152832	33357	73492	96007	150886	137640	121196	84343	83122	176316	115046	108942	54084	84439	70635	157514	81964	113219	43996	55695	146200	32233	107292	48159	134935	113359	119440	179570	122871	125831	89423	323247	185270	51407	102776	55527	160641	197938	30666	74409	112720	180927	644694
321	31959	72061	98286	75685	133628	81997	51475	138355	135748	81843	58926	50342	76879	56284	88204	101907	84858	34224	111491	142012	120912	107212	217035	132773	103858	151236	122412	6552	179172	45861	73703	160175	73786	138085	108909	131681	92367	83703	102257	131727	148444	116645	122946	129347	164384	76037	181016	165157	176344	121311	154906	33302	73287	95246	151571	139164	121814	85501	83788	180661	119238	112018	54617	84621	70074	159187	81965	112632	43963	55661	146235	32559	107181	46864	134306	112210	120415	178923	124867	124343	89987	324402	185925	51701	101843	54800	164125	192724	30052	75546	111322	181042	631406
322	32762	71648	98584	76306	133131	81896	52083	138095	135387	83145	59300	49473	76837	56581	88321	102835	85910	34251	111943	142753	122079	107511	219613	133477	101786	148734	121046	6190	179244	46606	74256	162428	74575	139091	111314	131214	94972	85319	101605	131485	149926	118265	123226	128128	163747	76508	178083	168484	178451	120085	155552	33876	73323	94965	151294	138585	124049	86178	85132	184302	123460	114079	54500	84288	69738	159151	82901	113133	44143	55132	146051	32798	107105	46266	134633	110031	120753	181377	127450	123716	90512	323462	186869	51939	101028	55385	165478	184349	29223	76638	109594	179355	620793
323	32995	71083	98240	76759	131635	83336	52597	139436	134531	84423	59552	48733	74997	57003	88117	104798	85468	34671	112218	143347	122988	107831	222922	135096	99542	146516	120425	6140	180728	46877	75939	162964	76300	141486	112982	129599	98697	86026	101341	129599	150373	118827	122740	126588	161550	76146	176495	170626	180178	119810	156504	33586	73163	94903	152188	140243	126991	86240	85981	186518	127461	116754	54250	84290	69372	159680	83522	112833	44023	54416	145859	33133	107025	45059	135557	108583	120659	183400	130148	122246	90710	321162	184085	52215	100516	53420	168704	174510	28887	78719	107568	177465	609535
324	33116	70178	97356	77111	131144	83515	52799	140326	133043	86053	60837	48851	73697	57588	88387	105838	86176	34074	112552	142812	123103	107141	226067	135462	97907	145487	120084	5849	179904	47058	77023	165791	77319	142837	115102	128764	103187	87094	99486	128817	151543	118696	122705	124446	160629	75487	172636	173509	182250	119292	158516	33245	72804	93719	151164	140687	129362	87058	86753	190355	133840	121546	54406	83329	68626	161015	83584	111902	43608	54035	146036	33795	106248	43916	135109	107199	120750	183588	132690	120126	90743	319981	183346	52388	98467	53371	171839	167618	27980	79692	106898	175102	593482
325	33222	70863	95878	77259	130229	83825	53573	140385	131725	86942	59806	47029	72191	58086	87443	107041	86231	34355	112318	143995	123103	106776	227723	136679	96672	142022	118788	5868	181132	46899	77760	166329	77995	143389	116691	126157	107163	89126	98024	126286	151850	119383	122022	121595	157720	75361	169419	176133	183069	118571	157998	33619	71958	92383	151334	140806	131743	86961	87405	191996	139362	123974	53582	83510	68364	159627	83141	110983	43826	52996	145537	33781	106096	42966	135533	105103	119906	184743	135330	118661	91139	315901	182236	52690	97267	52590	171855	160715	26806	83161	103441	173706	576801
326	33483	68367	94942	76614	128859	82750	54431	140255	130017	86964	59362	46867	70225	58238	87400	107962	85793	34153	111218	142904	123517	106180	229066	134880	93167	139185	118543	5570	179054	47139	77951	166670	78152	143697	117440	124152	110764	90013	96520	124557	151698	118184	120538	117922	156251	75127	165726	178132	181706	116378	157512	33297	71390	90893	149674	141323	132725	87094	88474	194800	144057	124097	53845	81943	67011	159214	83164	110910	43108	52412	145054	33653	104863	41473	134610	102224	119455	182775	136129	115835	89697	311625	181557	52941	94809	51646	172345	154041	26498	84389	101102	171385	554686
327	33351	67446	93695	76178	127121	82388	53218	139946	126093	87009	58960	45050	68770	57666	86362	108110	85103	33956	110297	142878	122647	104271	231139	133920	90618	136966	115239	5524	178369	46155	78596	165729	78397	144365	119604	121251	113895	90710	94058	121484	151488	117636	118326	115218	150914	74733	161595	178503	181413	114853	157154	33027	69527	89304	147955	140607	134125	86747	88806	196318	150615	128654	52966	80657	65776	156963	83359	109554	42168	51268	143669	33721	104029	40124	132845	99578	119544	182882	138529	114419	89234	306103	179414	52420	93589	50761	171959	145835	25536	86515	99168	167962	533103
328	33519	65985	92228	75704	126059	82109	53477	138910	124901	87658	58992	43599	66167	57632	85671	108746	84422	33231	109834	141990	122635	104107	232266	133746	87822	132545	113958	5272	177279	45680	79060	165803	79245	142963	121086	119179	117227	92189	92173	119157	151687	117443	117816	113245	148680	73607	157951	181325	182305	114137	156123	32178	69232	87560	146393	140263	136060	86179	87909	196268	154364	128825	52348	79960	64310	157131	82861	108439	42157	50608	141171	33692	102143	39086	131969	97185	118642	182597	139675	111693	88667	300874	176719	52277	90636	51184	172441	140109	24954	87694	96491	165414	511056
329	33231	65208	91002	75903	124770	82505	53746	138875	123055	88572	58787	43260	65673	57871	85180	109617	84490	33730	109687	141027	122428	103344	235567	134136	86084	130040	113422	5334	177298	45423	79785	165693	79570	143091	122777	117749	119507	92379	91219	117438	152292	117585	117392	111611	146333	74004	154980	183786	181877	112933	156784	32677	67943	86150	146301	140865	138540	86412	88222	198280	158241	131303	51807	79240	63144	156306	82328	108538	41990	48891	141044	33644	101183	38429	131759	95767	118269	181368	141271	110854	87857	297330	175828	52498	89699	50583	172548	134967	24455	89848	94312	163514	496752
330	33984	65894	90550	76384	124306	82806	53737	139219	122152	89690	58699	41845	64581	58456	84995	111788	85146	33816	110022	141911	122657	102191	237698	134725	84873	128305	113286	4999	178436	45899	80510	166875	80496	144717	125946	116690	123403	93540	90090	116748	152929	118549	117256	110106	144276	73026	153350	186215	184190	111873	157477	32318	67514	85297	146090	141935	138861	86066	88763	199828	164002	136580	51804	78689	62341	156460	83728	108298	42112	47941	141134	34175	100758	36990	131432	94517	118284	181654	142586	109863	88704	294120	176480	53280	89297	50616	173170	131154	23630	91820	92909	161676	483812
331	34298	64819	90165	76787	123800	83148	54094	140114	121376	90614	59427	41873	64375	59181	85444	112762	84941	33694	109620	142768	123216	103640	241289	134898	82974	127721	112463	4856	179825	46345	81703	169078	81602	146355	127417	115975	125588	95248	88999	115783	153779	117962	116665	108360	143591	73406	150666	189213	184820	112647	158893	32490	67020	84835	146358	142051	140840	86528	88680	204345	167562	137887	52938	79130	62156	156999	83891	107290	41546	47629	140417	34241	101488	36441	131112	93370	118396	181743	144953	109358	88318	293695	175248	53245	88090	48613	175486	127004	22738	92790	91393	161073	474177
332	34211	64467	90250	76714	123425	83304	54696	140656	120471	92623	59573	41247	61976	58964	85161	114782	85586	33686	110203	143211	124058	102947	243643	135094	82042	126065	111688	4816	180486	46291	82001	168255	81975	147306	129400	115483	127549	96407	88314	116106	155051	118905	115937	106929	141360	73813	149928	192254	185284	111006	158946	32576	66317	84171	146180	142396	142901	86069	89933	206043	171764	140399	51823	78859	61361	156719	84213	107745	41636	47149	140895	34395	99893	35837	131369	92043	118645	182147	146400	109119	88101	293464	174929	53920	86976	47372	176389	123233	22379	94194	90900	159674	465553
333	34604	63839	89085	76788	123383	84177	54746	140340	119320	93155	58902	40563	60586	59718	84826	115467	84712	33081	109614	143879	124085	102630	246608	135110	80434	124069	111363	4896	181367	46106	82564	169497	82668	147876	130874	113418	132443	97165	86671	113649	154882	119231	114919	104867	138565	72714	146117	193414	183702	109481	158699	32514	65781	82750	144348	142450	145420	84843	90209	207785	177935	143910	51555	77698	61201	155885	84034	107206	41436	46129	139656	35175	99548	35405	130176	91636	117323	182962	148541	108036	88168	289932	173785	54103	85145	47363	176807	119296	21698	97063	88803	158821	453949
334	34349	63219	87974	77135	122346	84266	54297	140372	117582	94652	58641	39329	60234	60458	84290	115828	84345	33238	109585	141894	123462	101966	246947	134271	78463	122240	110898	4767	181623	46117	82972	167492	82757	147255	130796	113243	136104	99346	85344	113248	153599	118108	113133	101835	136378	71682	143589	193375	182465	108771	155706	31697	64211	81193	143223	141549	144909	84784	89272	208075	183285	144974	51293	77510	59911	154951	83923	106982	41510	44995	138901	34995	98721	34123	129204	89143	117186	182094	152936	106166	88082	285474	171608	53314	84323	46045	174426	114837	21223	99395	86825	156865	439643
